id,loan_amnt,funded_amnt,funded_amnt_inv,term_months,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,collection_recovery_fee,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method
1476543,25000,25000,25000,36,10.07,807.51,4,2,115000,0,52018,0,1,0,1,8,0,34917,67.1,27,0,0,26293.98648,26293.99,25000,1293.99,0,0,12182020,0,21539.83,18-Dec,0,1,0,0,69869,0,4,1,2,11,34952,50,0,0,17569,57,52000,1,0,1,2,8734,17083,67.1,0,0,201,216,42,11,0,42,0,0,4,4,4,8,17,4,10,4,8,0,0,1,100,75,0,121620,69869,52000,69620,1
1476544,35000,35000,35000,36,18.45,1273.25,3,1,115000,0,52018,0,2,0,0,8,0,282247,0,20,0,0,39334.78798,39334.79,35000,4334.79,0,0,1192020,0,30493.79,19-Feb,0,2,0,0,858930,1,2,1,1,8,30994,67,1,2,37188,56,295800,1,0,1,3,122704,0,,0,0,142,270,5,5,4,270,8,0,1,2,1,4,5,5,11,2,8,0,0,2,85,100,0,948105,313241,37000,46305,1
1476545,24250,24250,24250,60,11.05,527.86,4,2,72000,0,52018,0,1,0,0,17,0,12712,17.9,23,0,0,25798.01583,25798.02,24250,1548.02,0,0,12182020,0,22660.63,18-Dec,0,1,0,0,52481,1,2,0,1,24,39769,73,1,1,4171,31,71100,0,0,0,2,3280,55941,15.2,0,0,62,153,5,5,0,5,,0,6,7,13,14,4,15,18,7,17,0,0,1,100,0,0,128349,52481,66000,57249,1
1476546,25000,25000,25000,60,30.65,818.85,2,1,30000,0,52018,0,1,3,2,12,0,13170,72.4,21,0,0,29270.85374,29270.85,25000,4229.91,40.94,0,12182020,0,25261.74,18-Dec,0,2,0,0,64377,0,4,0,4,13,51207,77,0,0,3037,76,18200,3,1,2,4,5365,278,96,0,0,125,140,59,13,2,59,5,0,3,6,3,4,9,8,10,6,12,0,0,0,84.2,100,0,84436,64377,6900,66236,1
1476547,20000,20000,20000,60,15.04,476.22,10,2,30000,1,52018,0,1,0,0,10,0,5780,26.2,11,0,0,20357.68918,20357.69,20000,357.69,0,0,6182020,0,20391.11,18-Jul,1,2,0,59,67658,1,1,0,0,39,5745,39,2,5,2355,31,22100,0,0,2,5,6766,11329,27.4,0,0,39,145,2,2,1,2,7,1,2,3,5,5,1,8,9,3,10,0,0,2,90.9,20,0,109766,11525,15600,14666,1
1476548,10000,10000,10000,60,18.45,256.39,10,1,105000,0,52018,0,1,0,1,12,0,10527,31.1,32,0,0,10565.07503,10565.08,10000,565.08,0,0,8182020,0,10072.8,19-Feb,0,1,0,0,35458,1,1,1,2,12,24931,90,1,3,2937,58,33900,3,0,3,5,3546,19775,30.4,0,0,135,111,3,3,0,17,3,0,5,6,8,13,12,11,20,6,12,0,0,2,100,14.3,0,61535,35458,28400,27635,1
1476549,12000,12000,12000,60,24.84,351.1,3,3,70000,1,52018,0,9,0,0,10,0,15361,51,13,0,0,12907.23283,12907.23,12000,907.23,0,0,8182020,0,12238.15,18-Dec,0,1,0,0,59309,2,4,1,2,11,43948,88,3,5,4365,74,30100,1,0,2,7,5931,13716,51.2,0,0,40,151,5,5,0,5,11,0,5,6,5,8,4,6,9,6,10,0,0,4,100,20,0,80175,59309,28100,50075,1
1476550,12000,12000,12000,36,16.01,421.95,7,1,70000,1,52018,0,1,0,0,9,0,8781,59.3,14,0,0,12786.39366,12786.39,12000,786.39,0,0,10182020,0,11119.94,19-Feb,0,1,0,0,64852,1,2,0,0,37,14054,48,1,5,2990,52,14800,0,0,0,5,7206,873,88.2,0,0,91,72,3,3,1,3,23,0,4,5,4,5,4,6,9,5,9,0,0,1,92.9,75,0,88237,22835,7400,29437,1
1476551,40000,40000,40000,60,13.58,922.05,2,1,65000,2,52018,0,6,0,1,2,0,60,1.2,4,0,0,41282.3588,41282.36,40000,1282.36,0,0,7182020,0,40390.49,18-Aug,0,1,0,0,146572,0,0,0,0,,0,,0,0,60,1,5000,0,0,1,1,73286,4940,1.2,0,0,,62,30,9,2,30,6,0,1,1,1,2,0,1,2,1,2,0,0,1,100,0,0,155000,60,5000,0,1
1476553,28000,28000,27975,36,14.07,957.93,9,2,54268.68,2,52018,0,1,0,0,7,0,9820,78.6,22,0,0,28015.54287,27990.53,28000,15.54,0,0,5182020,0,28059.31,18-May,0,1,0,0,26994,0,3,0,1,13,17174,53,2,2,4975,60,12500,0,5,0,3,4499,46,99.4,0,0,75,132,10,10,0,12,,0,2,3,2,4,14,4,8,3,7,0,0,2,100,100,0,44796,26994,8000,32296,1
1476554,20000,20000,20000,60,14.03,465.68,10,1,69000,0,52018,0,5,1,0,7,0,7095,60.1,13,0,0,21133.48312,21133.48,20000,1133.48,0,0,10182020,0,19286.35,19-Feb,0,1,0,349,95975,0,1,0,1,14,23263,87,0,0,2414,79,11800,4,0,0,1,13711,4705,60.1,0,0,172,133,27,14,3,27,14,2,5,5,5,5,4,5,6,5,7,0,0,0,61.5,0,0,144109,30358,11800,26749,1
1476555,27000,27000,27000,60,12.13,602.38,4,1,140000,0,52018,0,2,0,1,14,0,21630,43.2,40,0,0,28490.81012,28490.81,27000,1490.81,0,0,10182020,0,26117.68,18-Oct,0,2,0,0,293255,1,6,0,0,32,37741,111,2,2,8208,71,50100,0,4,3,3,20947,15728,54.5,0,0,144,145,3,3,5,8,0,2,3,5,4,6,23,7,12,5,14,0,0,2,89.2,25,0,321605,59371,34600,34005,1
1476556,15000,15000,15000,36,10.9,490.38,4,2,68000,0,52018,0,1,0,0,13,0,5490,29.2,14,0,0,15277.0708,15277.07,15000,277.07,0,0,7182020,0,14804.86,19-Jan,0,1,0,0,5490,6,0,0,0,65,0,,9,13,3537,29,18800,0,0,0,13,422,6443,37.4,0,0,65,22,2,2,0,2,19,0,3,5,8,8,1,13,13,5,13,0,0,9,100,12.5,0,18800,5490,10300,0,1
1476557,12000,12000,12000,36,6.83,369.6,6,2,76000,0,52018,0,1,0,1,11,0,5801,27,27,0,0,12516.39669,12516.4,12000,516.4,0,0,1192020,0,9926.92,19-Feb,0,1,0,0,267328,0,6,0,2,16,24397,80,1,2,5544,58,21500,1,0,1,5,24303,15699,27,0,0,129,261,9,9,1,9,1,10,2,2,3,9,15,3,11,2,11,0,0,2,57.7,0,0,293705,30198,21500,30675,1
1476558,20000,20000,20000,36,9.92,644.6,9,1,50000,0,52018,0,5,1,0,6,1,5350,66.9,12,0,0,20006.50756,20006.51,20000,6.51,0,0,5182020,0,20028.55,18-May,0,2,0,0,143953,1,1,1,1,3,49135,31,0,2,5098,39,8000,0,0,0,3,23992,650,89.2,0,0,63,135,16,3,1,16,,0,2,2,2,5,4,3,7,2,6,0,0,1,91.7,50,1,291392,54485,6000,69481,1
1476559,6000,6000,6000,36,9.58,192.43,10,1,164153,0,52018,0,8,0,0,24,0,52445,86.7,36,0,0,6361.905103,6361.91,6000,361.91,0,0,1192020,0,5021.29,19-Jan,0,1,0,0,225574,0,2,0,1,21,899,27,0,2,4952,84,60500,1,0,0,3,9808,919,96.7,0,0,96,194,17,17,5,42,17,0,11,19,12,16,6,21,25,19,24,0,0,0,100,100,0,247670,53344,28200,3300,1
1476560,25000,25000,25000,60,24.84,731.44,2,3,185000,1,52018,0,2,0,0,17,1,18421,64.9,22,0,0,27259.88338,27259.88,25000,2259.88,0,0,10182020,0,249.63,18-Oct,0,1,0,0,456636,1,2,0,1,16,55654,85,1,6,4980,79,28400,1,0,6,8,26861,4163,77.1,0,0,132,216,10,6,2,14,1,0,7,13,7,7,5,14,15,13,17,0,0,2,100,71.4,1,479232,74075,18200,65200,1
1476561,20000,20000,20000,60,24.84,585.16,3,2,95000,1,52018,0,1,3,0,7,0,16974,59.1,26,0,0,21993.89067,21993.89,20000,1993.89,0,0,9182020,0,20238.41,18-Oct,0,1,0,0,101541,1,3,1,3,7,84567,84,1,2,9379,73,28700,2,0,1,5,14506,7385,68.7,0,0,93,76,5,5,0,5,7,1,2,4,2,2,21,4,4,4,7,0,1,2,84,0,0,120278,101541,23600,91578,1
1476562,4800,4800,4800,36,14.03,164.13,10,1,70000,0,52018,0,1,0,3,13,0,5574,38.4,15,0,0,5233.462479,5233.46,4800,433.46,0,0,2192020,0,3662.9,19-Feb,0,1,0,1518,68801,5,2,1,1,3,63227,112,4,6,2094,97,14500,3,0,6,7,5292,4301,46.2,0,0,154,139,2,2,0,4,3,0,2,3,6,6,4,11,11,3,13,0,0,5,80,33.3,0,70950,68801,8000,56450,1
1476563,10000,10000,10000,36,5.31,301.11,3,1,70000,2,52018,0,1,0,1,18,0,13828,31.4,34,0,0,10297.22942,10297.23,10000,297.23,0,0,12182020,0,8493.52,19-Jan,0,1,0,877,242953,2,2,1,3,5,50311,77,4,7,4241,58,44100,2,14,6,10,13497,18549,32.1,0,0,150,44,6,5,2,6,5,0,3,7,8,9,16,15,16,7,18,0,0,5,100,12.5,0,301170,64139,27300,65799,0
1476564,7000,7000,7000,36,16.01,246.14,0,2,28000,2,52018,0,1,0,0,12,0,6300,44.1,17,0,0,7709.879264,7709.88,7000,709.88,0,0,1192020,0,5999.35,19-Feb,0,1,0,245,27176,0,1,1,1,11,20876,87,2,7,1356,71,14300,2,0,6,8,2265,7425,45.8,0,0,68,46,11,11,0,11,11,0,10,11,10,12,3,11,14,11,12,0,0,3,100,0,0,38333,27176,13700,24033,1
1476565,20000,20000,20000,36,7.96,626.36,10,3,101300,1,52018,0,5,0,0,10,0,3538,14.5,27,0,0,20530.39792,20530.4,20000,530.4,0,0,9182020,0,18703.51,18-Oct,0,1,0,0,3538,1,0,1,3,7,0,,2,7,3126,15,24400,2,0,1,10,393,19262,15.5,0,0,130,282,3,3,1,3,7,1,3,3,8,13,8,10,18,3,10,0,0,3,91.3,0,0,24400,3538,22800,0,1
1476566,32000,32000,32000,36,20.39,1195.61,7,1,62000,1,52018,0,1,0,0,15,0,12393,45.6,27,0,0,35109.39732,35109.4,32000,3109.4,0,0,11182020,0,30208.28,18-Nov,0,2,0,575,268740,1,2,1,3,10,20097,61,2,4,5586,54,27200,2,0,4,7,17916,5987,56.3,0,0,95,58,2,2,2,16,10,0,3,12,3,4,9,12,16,12,15,0,0,3,100,33.3,0,306719,32490,13700,32836,1
1476567,10000,10000,10000,36,16.46,353.85,3,2,78628,0,52018,0,2,0,0,11,0,17418,69.1,30,0,0,11161.48334,11161.48,10000,1161.48,0,0,2192020,0,8348.97,19-Feb,0,1,0,0,23964,0,2,1,3,8,6546,48,1,3,2485,62,25200,0,10,0,6,2179,3520,70.2,0,0,143,214,11,8,0,11,,0,4,7,5,11,12,9,18,7,11,0,0,2,96.7,40,0,38724,23964,11800,13524,1
1476568,4000,4000,4000,36,9.92,128.92,2,1,42000,2,52018,0,7,0,0,11,0,26988,72.5,24,0,0,4102.629553,4102.63,4000,102.63,0,0,8182020,0,3849.2,19-Feb,0,2,0,0,72972,0,2,0,2,17,45984,72,0,3,4457,72,37200,1,5,2,5,6634,2010,84.9,0,0,130,139,15,15,2,15,10,1,6,9,6,7,9,9,13,9,11,0,0,0,95.8,83.3,0,101146,72972,13300,63946,1
1476569,25000,25000,25000,36,25.81,1004.74,10,3,57500,1,52018,0,2,1,0,24,0,36276,28.9,41,0,0,26901.76795,26901.77,25000,1901.77,0,0,8182020,0,24928.14,18-Sep,0,1,0,0,40574,0,1,0,1,18,4298,50,0,5,8204,30,185600,0,0,0,6,1844,122297,34.5,0,0,146,354,13,13,0,17,18,0,10,14,12,14,3,23,38,14,24,0,0,0,90.2,33.3,0,194197,40574,155100,8597,1
1476570,6025,6025,6025,36,13.58,204.7,1,2,20000,1,52018,0,2,0,0,2,0,1332,44.4,2,0,0,6365.833409,6365.83,6025,340.83,0,0,10182020,0,5551.58,19-Feb,0,1,0,0,1332,1,0,0,0,,0,,1,1,577,44,3000,1,0,0,1,666,223,72.1,0,0,,69,1,1,0,69,16,0,1,2,1,1,0,2,2,2,2,0,0,1,100,0,0,3000,1332,800,0,1
1476571,30000,30000,30000,36,20.39,1120.88,10,2,118000,1,52018,0,1,1,0,7,0,1309,12.6,13,0,0,31285.0697,31285.07,30000,1285.07,0,0,7182020,0,30232.16,18-Dec,0,1,0,1063,28997,1,2,0,0,26,27688,64,3,4,981,54,10400,1,0,1,4,4142,7091,15.6,0,0,173,117,1,1,0,1,8,0,2,2,4,5,6,5,7,2,7,0,0,3,83.3,50,0,53733,28997,8400,43333,1
1476573,30000,30000,30000,36,22.9,1159.73,2,2,108000,0,52018,0,1,0,0,18,0,40042,78.4,24,0,0,30022.52167,30022.52,30000,22.52,0,0,5182020,0,30098.85,18-May,0,2,0,0,266130,1,10,2,2,3,226088,106,0,1,14258,98,51100,1,1,2,3,15655,0,103.1,0,0,152,147,18,3,1,119,3,0,3,5,3,3,13,7,10,5,18,0,0,2,100,100,0,272782,266130,35900,221682,1
1476574,10000,10000,10000,60,18.45,256.39,10,1,42000,1,52018,0,1,0,0,15,0,6084,38.3,20,0,0,10795.32363,10795.32,10000,795.32,0,0,10182020,0,9790.26,18-Oct,0,1,0,0,15773,2,2,2,2,4,9689,95,4,10,1595,60,15900,2,0,3,12,1052,7253,38,0,0,75,30,8,4,0,8,3,0,7,10,9,9,7,13,13,10,15,0,0,6,100,0,0,26100,15773,11700,10200,1
1476575,3500,3500,3500,36,11.05,114.67,2,1,70000,0,52018,0,1,0,0,8,0,513,51.3,29,0,0,3683.219662,3683.22,3500,183.22,0,0,11182020,0,3114.17,19-Feb,0,1,0,0,124942,1,6,1,3,9,45718,65,1,2,513,65,1000,2,5,5,5,15618,487,51.3,0,0,120,136,6,6,1,6,2,0,1,1,1,7,16,1,12,1,8,0,0,2,100,0,0,159391,46231,1000,70022,1
1476576,6000,6000,6000,36,25.81,241.14,3,2,32760,1,52018,0,1,0,0,5,0,9462,95.6,10,0,0,6516.073835,6516.07,6000,516.07,0,0,10182020,0,31.72,18-Oct,0,2,0,0,96682,0,2,0,0,27,87220,61,1,1,7294,70,9900,0,1,0,1,19336,269,97,0,0,103,106,11,11,0,11,16,0,2,3,2,2,7,3,3,3,5,0,0,1,100,100,0,105764,96682,8900,95864,1
1476577,6000,6000,6000,36,21.85,228.68,0.5,2,150000,0,52018,0,1,3,0,8,0,3680,40.9,17,0,0,6680.878624,6680.88,6000,680.88,0,0,11182020,0,4522.91,19-Jan,0,1,0,0,30668,0,4,0,2,17,26988,67,0,3,1880,62,9000,3,0,0,5,3834,2419,55.2,0,0,111,132,13,13,2,55,14,1,2,3,2,3,9,4,6,3,8,0,0,0,70.6,50,0,49520,30668,5400,40520,1
1476578,4200,4200,4200,36,6.19,128.14,2,2,118000,0,52018,0,3,0,0,7,0,5602,10,14,0,0,4342.45953,4342.46,4200,142.46,0,0,12182020,0,3576.51,19-Feb,0,1,0,0,22083,0,2,2,3,8,16481,82,0,1,2926,29,55800,1,0,0,4,3155,50198,10,0,0,114,130,22,8,0,22,19,0,3,3,5,7,6,5,8,3,7,0,0,2,100,0,0,75800,22083,55800,20000,1
1476579,37925,37925,37925,36,7.96,1187.74,5,2,80000,1,52018,0,6,0,0,16,0,1123,2.2,24,0,0,39503.26168,39503.26,37925,1578.26,0,0,12182020,0,22410.36,19-Feb,0,1,0,0,20280,0,2,1,3,9,19157,44,0,4,345,22,51200,3,2,4,7,1268,36077,3,0,0,74,86,19,9,0,19,1,0,4,4,9,9,7,14,17,4,16,0,0,1,100,0,0,94300,20280,37200,43100,1
1476580,1500,1500,1500,36,6.07,45.69,10,1,20000,2,52018,0,1,0,0,8,0,0,0,18,0,0,1522.574593,1522.57,1500,22.57,0,0,8182020,0,1432.2,19-Feb,0,1,0,0,124517,0,0,0,1,15,0,,0,1,0,0,53500,1,0,0,2,15565,48300,0,0,0,154,214,18,15,1,18,15,0,0,0,4,4,10,6,6,0,8,0,0,0,100,0,0,215009,109,48300,0,1
1476581,15000,15000,15000,36,6.07,456.81,0.5,1,150000,0,52018,0,5,0,0,10,0,0,0,20,0,0,15235.06957,15235.07,15000,235.07,0,0,8182020,0,14331.57,19-Feb,0,1,0,0,177692,0,3,0,1,13,27281,59,0,0,0,48,15600,0,0,1,1,17769,5500,0,0,0,165,323,72,13,2,72,6,0,0,0,2,6,8,5,9,0,10,0,0,0,95,0,0,232437,31970,5500,46345,1
1476582,9000,9000,9000,36,7.34,279.3,1,2,78000,0,52018,0,2,0,0,6,0,10952,31.4,10,0,0,9210.476996,9210.48,9000,210.48,0,0,10182020,0,96.95,18-Oct,0,1,0,0,15151,0,1,0,0,38,4199,31,1,1,6469,31,34900,1,4,0,1,3030,23948,31.4,0,0,111,153,9,9,0,9,24,0,3,3,5,6,3,5,7,3,6,0,0,1,90,0,0,48572,15151,34900,13672,1
1476583,12000,12000,12000,36,5.31,361.33,6,1,165000,1,52018,0,1,1,0,15,0,17212,22.4,27,0,0,12233.6118,12233.61,12000,233.61,0,0,9182020,0,11156.7,19-Feb,0,1,0,0,791279,1,2,1,3,7,39067,113,0,3,5474,32,121300,1,5,2,8,52752,81573,25.1,0,0,124,334,17,3,4,23,4,0,7,9,8,9,8,12,15,9,15,0,0,2,96,0,0,904993,56279,93600,48693,1
1476584,17500,17500,17500,36,12.61,586.37,4,1,75000,0,52018,0,1,0,1,9,0,14059,60.6,18,0,0,17833.05345,17833.05,17500,333.05,0,0,6182020,0,17857.57,19-Feb,0,1,0,0,379152,0,2,1,2,9,98040,,0,0,9891,61,23200,3,4,16,4,42128,5641,71.4,0,0,86,136,28,9,3,28,1,1,3,3,4,5,8,5,6,3,9,0,0,1,94.4,25,0,407926,112099,19700,109748,1
1476585,20000,20000,20000,36,14.07,684.24,3,2,87300,1,52018,0,2,0,0,13,0,21390,38.5,26,0,0,21680.48252,21680.48,20000,1680.48,0,0,1192020,0,183.18,19-Jan,0,1,0,0,48446,0,2,1,2,12,27056,73,1,3,14177,52,55600,0,0,3,5,3727,11615,61.4,0,0,113,122,11,11,0,11,11,0,3,6,6,8,7,11,19,6,13,0,0,2,100,16.7,0,92480,48446,30100,36880,1
1476587,10900,10900,10900,36,12.61,365.22,10,3,34000,2,52018,0,1,0,2,5,0,1313,18.8,9,0,0,11198.92023,11198.92,10900,298.92,0,0,7182020,0,10841.34,19-Jan,0,1,0,0,5750,2,1,2,2,6,4437,89,2,2,1260,48,7000,2,0,3,4,1150,2740,31.5,0,0,186,31,6,6,1,31,2,0,1,2,1,1,4,3,3,2,5,0,0,4,100,0,0,12000,5750,4000,5000,1
1476589,40000,40000,40000,36,6.71,1229.79,9,1,210000,1,52018,0,1,0,1,14,0,35013,61,33,0,0,40208.38272,40208.38,40000,208.38,0,0,6182020,0,40238.2,19-Feb,0,1,0,0,570992,0,6,0,1,15,108422,75,0,3,18568,67,57400,1,0,1,5,40785,11588,68.4,0,0,151,147,14,14,3,73,0,0,3,5,3,10,13,7,17,5,14,0,0,0,100,33.3,0,624993,143435,36700,121093,1
1476590,9000,9000,9000,36,12.61,301.56,2,3,54996,1,52018,0,1,0,1,3,0,18094,96.2,8,0,0,9094.284991,9094.28,9000,94.28,0,0,6182020,0,9106.89,18-Nov,0,1,0,0,78161,1,1,1,1,6,16419,47,0,0,18094,64,18800,1,3,2,1,26054,706,96.2,0,0,6,175,143,6,1,149,6,0,1,1,1,3,1,1,6,1,3,0,0,1,100,100,0,109800,34513,18800,35000,0
1476591,9000,9000,9000,36,6.83,277.2,8,1,94000,0,52018,0,5,0,0,20,1,3284,6.2,22,0,0,9245.303944,9245.3,9000,245.3,0,0,10182020,0,8143.33,18-Dec,0,1,0,0,17438,1,1,1,1,9,14154,48,1,5,2306,21,52800,1,1,1,6,872,25042,9.3,0,0,43,67,2,2,1,2,9,0,3,5,9,9,2,19,19,5,20,0,0,2,100,0,1,82160,17438,27600,29360,1
1476592,12000,12000,12000,36,17.47,430.65,10,2,88000,1,52018,0,1,0,0,7,0,6134,64.6,19,0,0,12683.18573,12683.19,12000,683.19,0,0,8182020,0,11798.59,18-Sep,0,1,0,513,32884,0,1,0,1,19,26750,,0,1,1880,65,9500,0,5,1,2,5481,131,97,0,0,125,132,21,19,1,81,1,0,3,4,3,4,9,6,9,4,7,0,0,0,89.5,100,0,55012,32884,4300,45512,1
1476593,18000,18000,18000,36,16.01,632.92,2,2,80000,1,52018,0,1,0,1,37,0,19651,51,60,0,0,20044.66409,20044.66,18000,2044.66,0,0,2192020,0,14903.34,19-Feb,0,1,0,100,217220,3,21,1,4,11,196436,108,8,11,9963,95,38500,0,5,3,17,5871,14788,55.2,0,0,164,267,2,2,0,2,3,2,7,9,9,15,37,14,21,9,37,0,0,11,90.6,11.1,0,223286,217220,33000,181776,1
1476594,20000,20000,20000,36,7.96,626.36,6,1,112000,0,52018,0,2,0,2,10,0,19746,28.7,43,0,0,20975.64876,20975.65,20000,975.65,0,0,1192020,0,16608.82,19-Feb,0,1,0,297,297839,3,3,5,9,1,48718,88,0,2,17811,55,68700,6,19,8,12,33093,14954,56.9,0,0,67,233,20,1,3,20,1,0,2,2,2,14,19,6,21,2,10,0,0,6,100,0,0,383256,68464,34700,55606,0
1476595,3000,3000,3000,36,10.9,98.08,10,1,48000,0,52018,0,7,0,0,7,0,8981,50.5,11,0,0,3076.227313,3076.23,3000,76.23,0,0,7182020,0,2978.05,18-Aug,0,1,0,0,74799,1,2,2,2,5,20657,81,1,4,1522,68,17800,2,1,2,6,10686,7125,25,0,0,133,48,7,5,1,20,5,0,2,4,2,2,5,4,5,4,7,0,0,3,90.9,0,0,106425,29638,9500,25625,1
1476596,3000,3000,3000,36,6.07,91.37,5,1,73000,0,52018,0,5,0,0,7,0,100,0.2,17,0,0,3039.39443,3039.39,3000,39.39,0,0,8182020,0,1357.66,18-Aug,0,1,0,0,190050,0,2,0,2,15,18806,53,0,0,100,23,46500,1,0,1,2,27150,46400,0.2,0,0,156,393,53,15,1,53,2,0,1,1,3,7,8,3,7,1,7,0,0,0,100,0,0,269029,19001,46500,35514,1
1476598,1500,1500,1500,36,21.85,57.17,0,1,46000,2,52018,0,4,0,0,8,1,5883,24.8,15,0,0,1556.179183,1556.18,1500,56.18,0,0,8182020,0,30.69,18-Aug,0,1,0,0,18989,0,2,1,2,8,13106,59,2,2,3652,42,23700,2,1,1,4,2374,2724,59.3,0,0,158,516,12,8,0,28,8,0,2,4,2,2,7,6,8,4,8,0,0,3,100,50,1,45793,18989,6700,22093,1
1476599,16000,16000,16000,36,14.52,550.9,0,1,70000,0,52018,0,2,0,1,15,0,20641,40,32,0,0,16388.45677,16388.46,16000,388.46,0,0,7182020,0,15850.47,19-Feb,0,1,0,0,248541,1,1,0,0,34,10774,54,1,8,6870,44,51600,0,4,2,9,16569,25932,43.1,0,0,132,115,6,6,4,6,5,0,12,13,12,16,7,13,20,13,15,0,0,2,93.5,16.7,0,292237,31415,45600,19837,1
1476600,35000,35000,35000,60,17.47,878.71,10,3,110000,2,52018,0,1,1,1,17,0,118610,60.7,28,0,0,35339.69389,35339.69,35000,339.69,0,0,6182020,0,35373.66,19-Feb,0,1,0,0,324094,0,5,1,4,7,60621,83,1,2,5234,75,165500,6,1,4,6,19064,1717,91,0,0,139,182,10,7,1,10,5,0,5,11,5,7,12,11,15,11,17,0,0,2,88.9,100,0,462153,179231,19100,73353,1
1476601,3000,3000,3000,36,6.71,92.24,1,1,49000,1,52018,0,2,0,0,9,0,2527,6.8,20,0,0,3086.923166,3086.92,3000,86.92,0,0,10182020,0,2719.08,19-Feb,0,1,0,208,19193,2,2,0,1,17,16666,46,2,3,1683,26,37100,1,1,0,4,2133,26273,8.8,0,0,47,138,4,4,1,28,17,0,2,2,4,10,2,7,16,2,9,0,0,2,100,25,0,73175,19193,28800,36075,1
1476602,5000,5000,5000,36,17.47,179.44,10,1,75000,0,52018,0,3,1,1,1,0,1233,49.3,13,0,0,5229.005431,5229.01,5000,229.01,0,0,11182020,0,1736.66,18-Nov,0,1,0,0,1233,1,0,1,1,3,0,,0,3,1233,49,2500,1,0,1,4,1233,1267,49.3,0,0,59,135,19,3,1,135,3,0,1,1,1,3,2,1,10,1,1,0,0,1,92.3,0,0,2500,1233,2500,0,1
1476603,11200,11200,11200,60,16.46,275.11,4,1,35000,0,52018,0,1,0,0,17,1,9895,27.1,32,0,0,12570.96134,12570.96,11200,1370.96,0,0,2192020,0,10380.32,19-Feb,0,1,0,0,125907,0,3,3,4,8,47044,100,5,8,4863,68,36500,8,1,9,13,7406,9625,48.8,0,0,122,75,7,7,1,8,7,0,3,6,5,9,13,13,18,6,17,0,0,9,100,40,1,153447,56939,18800,47233,0
1476604,4500,4500,4500,36,6.71,138.36,5,1,37000,1,52018,0,5,0,0,5,0,217,2.6,7,0,0,4676.574662,4676.57,4500,176.57,0,0,12182020,0,3849.77,19-Jan,0,1,0,0,112955,0,2,0,0,50,14653,65,0,0,217,48,8500,0,0,0,0,28239,8283,2.6,0,0,119,130,49,49,1,130,,0,1,1,1,1,3,2,3,1,5,0,0,0,85.7,0,0,136561,14870,8500,22561,1
1476605,20000,20000,20000,60,12.61,451.08,3,2,106149,1,52018,0,1,0,0,19,0,41757,49.2,31,0,0,21208.47977,21208.48,20000,1208.48,0,0,10182020,0,19418.17,18-Nov,0,1,0,0,287025,0,3,1,2,7,30701,72,2,4,11274,62,84800,0,4,2,6,16884,20427,49.7,0,0,140,161,10,7,2,10,2,0,5,8,8,12,6,14,22,8,19,0,0,3,93.5,14.3,0,350607,89963,40600,42458,1
1476606,2000,2000,2000,36,10.07,64.61,1,1,80000,0,52018,0,5,0,0,19,0,7863,19.3,65,0,0,2071.170576,2071.17,2000,71.17,0,0,9182020,0,1878.46,19-Feb,0,1,0,0,180502,3,5,1,5,9,172639,82,4,8,2169,52,40700,1,2,3,13,10028,10448,32.6,0,0,176,165,4,4,0,6,9,0,3,4,4,13,34,14,31,4,19,0,0,5,98.4,0,0,213159,180502,15500,172459,1
1476607,5000,5000,5000,36,9.58,160.36,5,2,51000,0,52018,0,2,0,0,16,0,5005,10,22,0,0,5305.295664,5305.3,5000,305.3,0,0,1192020,0,4174.79,19-Feb,0,1,0,0,7130,1,1,2,3,9,2125,81,4,7,2453,14,50300,0,2,1,10,446,36982,10,0,0,61,39,1,1,0,10,7,0,4,7,9,10,6,15,16,7,16,0,0,6,100,0,0,52921,7130,41100,2621,1
